21.008527272811	52.108079529075	Ursynów
21.066914038315	52.107070073731	Ursynów
21.09610611978	52.106554509776	Ursynów
21.0093356785	52.126055419284	Ursynów
21.038541221357	52.125553981422	Ursynów
21.067745903669	52.125045314401	Ursynów
21.096949713153	52.124529418715	Wilanów
20.980926797435	52.144525771756	Włochy
21.01014493245	52.14403124548	Ursynów
21.039362218022	52.143529484911	Ursynów
21.06857864185	52.143020490537	Ursynów
21.097794191634	52.142504262855	Wilanów
21.127008855076	52.141980802365	Wilanów
20.952494415099	52.162989457423	Włochy
20.981725144624	52.162501852253	Włochy
21.010955035842	52.162007007659	Ursynów
21.040184076432	52.161504924124	Ursynów
21.069412254076	52.160995602136	Wilanów
21.098639556457	52.16047904219	Wilanów
21.12786597126	52.15995524479	Wilanów
21.157091486173	52.159424210444	WAWER
21.186316088887	52.158885939671	WAWER
21.215539767093	52.158340432992	WAWER
21.244762508487	52.157787690939	WAWER
20.924038504547	52.181446462609	Włochy
20.9532818309	52.180965788073	Włochy
20.982524330119	52.180477868984	Włochy
21.011765989861	52.179982705818	Mokotów
21.041006797789	52.179480299058	Mokotów
21.070246741566	52.178970649192	Mokotów
21.099485808859	52.178453756717	Wilanów
21.128723987335	52.177929622136	WAWER
21.157961264665	52.177398245959	WAWER
21.187197628522	52.176859628704	WAWER
21.216433066583	52.176313770895	WAWER
21.245667566525	52.175760673064	WAWER
20.866302309776	52.200363257856	URSUS
20.895559038818	52.199896773626	URSUS
20.924814964293	52.199423039256	Włochy
20.954070073837	52.198942055206	Włochy
20.983324355091	52.198453821947	OCHOTA
21.012577795696	52.197958339953	Mokotów
21.041830383298	52.197455609708	Mokotów
21.071082105542	52.196945631701	Mokotów
21.100332950077	52.196428406429	Mokotów
21.129582904555	52.195903934397	WAWER
21.158831956629	52.195372216114	WAWER
21.188080093955	52.1948332521	WAWER
21.217327304192	52.194287042879	WAWER
20.896324517805	52.2178735921	Bemowo
20.92559223997	52.217399552631	WOLA
20.954859145064	52.21691825882	WOLA
20.984125220711	52.216429711138	OCHOTA
21.013390454535	52.21593391006	Śródmieście
21.042654834164	52.21543085607	Śródmieście
21.071918347226	52.214920549658	Mokotów
21.101180981353	52.214402991323	WAWER
21.130442724179	52.213878181567	WAWER
21.159703563342	52.213346120905	WAWER
21.188963486478	52.212806809853	WAWER
21.21822248123	52.212260248937	Wesoła
21.247480535242	52.211706438691	Wesoła
20.897090801482	52.235850347547	Bemowo
20.926370332717	52.235376002733	WOLA
20.95564904574	52.234894398912	WOLA
20.984926928155	52.234405536554	WOLA
21.014203967571	52.233909416135	Śródmieście
21.043480151597	52.233406038139	Praga-Południe
21.072755467845	52.232895403059	Praga-Południe
21.10202990393	52.232377511392	Praga-Południe
21.131303447469	52.231852363643	WAWER
21.16057608608	52.231319960324	WAWER
21.189847807386	52.230780301955	WAWER
21.21911859901	52.230233389063	Wesoła
21.248388448579	52.22967922218	Wesoła
20.86856573133	52.254294426226	Bemowo
20.897857890975	52.253827039963	Bemowo
20.927149243677	52.253352389559	Bemowo
20.956439777022	52.252870475478	WOLA
20.985729478599	52.25238129819	Śródmieście
21.015018335996	52.251884858174	Śródmieście
21.044306336808	52.251381155913	Praga-Północ
21.073593468628	52.250870191899	Praga-Południe
21.102879719054	52.250351966632	Praga-Południe
21.132165075686	52.249826480617	Rembertów
21.161449526125	52.249293734367	Rembertów
21.190733057975	52.248753728402	Wesoła
21.220015658845	52.24820646325	Wesoła
21.249297316342	52.247651939444	Wesoła
20.898625787412	52.271803669346	Bemowo
20.927928973995	52.271328713106	Bielany
20.957231340075	52.270846488515	Bielany
20.986532873221	52.270356996045	Żoliborz
21.015833561008	52.269860236173	Praga-Północ
21.04513339101	52.269356209385	Targówek
21.074432350805	52.268844916174	Targówek
21.103730427973	52.268326357038	Targówek
21.133027610096	52.267800532485	Rembertów
21.162323884758	52.267267443027	Rembertów
20.899394491921	52.289780235694	Bielany
20.928709524817	52.289304973371	Bielany
20.95802373606	52.288822438021	Bielany
20.987337113204	52.288332630113	Bielany
21.016649643805	52.287835550129	Praga-Północ
21.04596131542	52.287331198553	Targówek
21.07527211561	52.286819575878	Targówek
21.163199163265	52.285241086299	Rembertów
20.900164005634	52.307756739004	Bielany
20.929490897291	52.307281170352	Bielany
20.958816966145	52.306798323991	Białołęka
20.988142199731	52.306308200393	Białołęka
21.017466585588	52.305810800037	Białołęka
21.046790111256	52.305306123411	Białołęka
21.076112764278	52.304794171007	Targówek
20.93027309257	52.325257304046	Białołęka
20.959611031498	52.324774146424	Białołęka
20.988948133987	52.32428370688	Białołęka
21.01828438756	52.323785985895	Białołęka
21.047619779738	52.323280983956	Białołęka
21.076954298048	52.322768701558	Białołęka
20.931056111805	52.34323337445	Białołęka
20.960405933289	52.342749905315	Białołęka
20.989754917161	52.34225914957	Białołęka
21.019103050926	52.341761107697	Białołęka
21.048450322089	52.341255780183	Białołęka
21.077796718158	52.340743167524	Białołęka
20.961201672692	52.360725600662	Białołęka
20.990562550444	52.360234528461	Białołęka
21.049281739535	52.359230512088	Białołęka
		
