21.001026414295	52.103713968467	Ursynów
21.074002549001	52.102452352848	Ursynów
20.986830142271	52.112948954312	Ursynów
21.001428939502	52.1127019695	Ursynów
21.016027525656	52.112453178117	Ursynów
21.030625899201	52.112202580223	Ursynów
21.059822002321	52.111695965144	Ursynów
21.07441972883	52.111439948082	Ursynów
21.089017236593	52.111182124756	Ursynów
21.103614524076	52.110922495226	Wilanów
20.98722994565	52.121937018811	Ursynów
21.001831675785	52.121689954548	Ursynów
21.016433194696	52.121441083132	Ursynów
21.031034500849	52.121190404626	Ursynów
21.045635592708	52.120937919089	Ursynów
21.060236468738	52.120683626582	Ursynów
21.074837127405	52.120427527168	Ursynów
21.089437567173	52.120169620908	Wilanów
21.104037786509	52.119909907866	Wilanów
21.118637783877	52.119648388105	Wilanów
20.987629958718	52.130925067354	Ursynów
21.002234623292	52.130677923608	Ursynów
21.016839076495	52.130428972129	Ursynów
21.031443316791	52.130178212978	Ursynów
21.046047342645	52.129925646215	Ursynów
21.060651152519	52.129671271904	Ursynów
21.075254744878	52.129415090104	Ursynów
21.089858118186	52.129157100878	Wilanów
21.104461270908	52.12889730429	Wilanów
21.119064201509	52.128635700402	Wilanów
21.133666908453	52.128372289278	Wilanów
20.98803018162	52.139913099942	Ursynów
21.00263778217	52.13966587668	Ursynów
21.017245171201	52.139416845105	Ursynów
21.031852347177	52.139166005277	Ursynów
21.04645930856	52.138913357258	Ursynów
21.061066053814	52.138658901108	Ursynów
21.075672581402	52.138402636889	Wilanów
21.090278889786	52.138144564665	Wilanów
21.10488497743	52.137884684497	Wilanów
21.119490842798	52.137622996449	Wilanów
21.134096484353	52.137359500584	Wilanów
20.973819866314	52.149146610429	Włochy
20.988430614503	52.148901116574	Włochy
21.003041152565	52.148653813765	Ursynów
21.017651478962	52.148404702062	Ursynów
21.032261592155	52.148153781525	Ursynów
21.046871490606	52.147901052215	Ursynów
21.061481172776	52.147646514194	Ursynów
21.076090637129	52.147390167524	Wilanów
21.090699882125	52.147132012268	Wilanów
21.105308906228	52.146872048486	Wilanów
21.119917707899	52.146610276244	Wilanów
21.134526285601	52.146346695605	Wilanów
21.149134637798	52.146081306633	Wilanów
21.163742762951	52.145814109391	WAWER
20.944989570691	52.158620406963	Włochy
20.959603674005	52.15837845336	Włochy
20.974217570125	52.158134690103	Włochy
20.988831257512	52.15788911725	Ursynów
21.003444734626	52.157641734862	Ursynów
21.018057999927	52.157392542998	Ursynów
21.032671051875	52.157141541719	Ursynów
21.047283888931	52.156888731087	Ursynów
21.061896509557	52.156634111163	Wilanów
21.076508912212	52.156377682008	Wilanów
21.091121095358	52.156119443685	Wilanów
21.105733057457	52.155859396258	Wilanów
21.120344796969	52.155597539788	Wilanów
21.134956312356	52.15533387434	Wilanów
21.14956760208	52.155068399979	WAWER
21.164178664603	52.154801116767	WAWER
21.178789498386	52.154532024772	WAWER
21.193400101892	52.154261124057	WAWER
21.208010473583	52.153988414689	WAWER
21.251840182389	52.153159435331	WAWER
20.930764351185	52.167848848201	Włochy
20.945381601324	52.167608627026	Włochy
20.959998645666	52.167366595557	Włochy
20.97461548267	52.167122753851	Włochy
20.989232110795	52.166877101969	Ursynów
21.0038485285	52.166629639969	Ursynów
21.018464734244	52.166380367913	Mokotów
21.033080726487	52.166129285861	Ursynów
21.047696503688	52.165876393873	Ursynów
21.062312064307	52.165621692012	Wilanów
21.076927406804	52.16536518034	Wilanów
21.091542529639	52.165106858918	Wilanów
21.106157431273	52.16484672781	Wilanów
21.120772110164	52.164584787079	Wilanów
21.135386564774	52.164321036789	Wilanów
21.150000793564	52.164055477004	WAWER
21.164614794994	52.163788107788	WAWER
21.179228567525	52.163518929207	WAWER
21.193842109618	52.163247941326	WAWER
21.208455419735	52.16297514421	WAWER
21.223068496336	52.162700537927	WAWER
21.237681337883	52.162424122544	WAWER
21.252293942838	52.162145898126	WAWER
20.931153644903	52.176837129717	Włochy
20.945773837755	52.176596831226	Włochy
20.960393824666	52.176354721859	Włochy
20.975013604094	52.176110801674	Włochy
20.989633174498	52.17586507073	Mokotów
21.004252534334	52.175617529088	Mokotów
21.018871682062	52.175368176807	Mokotów
21.03349061614	52.175117013948	Mokotów
21.048109335026	52.174864040573	Mokotów
21.06272783718	52.174609256742	Mokotów
21.077346121059	52.174352662519	Wilanów
21.091964185122	52.174094257965	Wilanów
21.10658202783	52.173834043143	Wilanów
21.12119964764	52.173572018117	Wilanów
21.135817043013	52.173308182951	WAWER
21.150434212408	52.173042537708	WAWER
21.165051154284	52.172775082453	WAWER
21.179667867102	52.172505817251	WAWER
21.194284349321	52.172234742169	WAWER
21.208900599402	52.171961857271	WAWER
21.223516615805	52.171687162624	WAWER
21.23813239699	52.171410658296	WAWER
21.252747941417	52.171132344353	WAWER
21.267363247549	52.170852220863	WAWER
20.873048564621	52.186768782997	URSUS
20.887672510629	52.186535653577	URSUS
